id,startup_id,update_type,title,description,update_date,is_published,created_by,created_at,updated_at
1516,416,Media Feature,SolarMax Ventures - Media Feature,"SolarMax Ventures has announced a media feature milestone, strengthening its position in the Logistics space.",2021-05-21,1,1,2023-09-06 02:45:31,2024-09-26 01:46:39
1517,416,Media Feature,SolarMax Ventures - Media Feature,"SolarMax Ventures has announced a media feature milestone, strengthening its position in the Logistics space.",2021-06-01,1,1,2022-09-20 04:56:31,2024-11-29 00:31:09
1518,417,Hiring,SwiftLogix Solutions - Hiring,"SwiftLogix Solutions has announced a hiring milestone, strengthening its position in the Mobility space.",2020-07-29,1,1,2024-05-17 17:30:34,2024-06-14 20:13:14
1519,418,Partnership,AIcraft Box - Partnership,"AIcraft Box has announced a partnership milestone, strengthening its position in the DeepTech space.",2024-07-28,1,1,2020-08-21 19:15:28,2024-07-17 12:31:03
1520,418,Partnership,AIcraft Box - Partnership,"AIcraft Box has announced a partnership milestone, strengthening its position in the DeepTech space.",2022-10-21,0,1,2022-04-14 10:27:42,2023-03-22 03:52:10
1521,418,Patent Filed,AIcraft Box - Patent Filed,"AIcraft Box has announced a patent filed milestone, strengthening its position in the DeepTech space.",2023-09-08,1,1,2020-05-27 10:39:16,2024-04-01 20:05:33
1522,418,Expansion,AIcraft Box - Expansion,"AIcraft Box has announced a expansion milestone, strengthening its position in the DeepTech space.",2024-12-28,0,1,2023-11-21 15:23:12,2023-09-30 12:48:38
1523,418,Patent Filed,AIcraft Box - Patent Filed,"AIcraft Box has announced a patent filed milestone, strengthening its position in the DeepTech space.",2024-08-06,0,1,2020-05-23 03:19:12,2024-04-05 08:34:05
1524,418,Expansion,AIcraft Box - Expansion,"AIcraft Box has announced a expansion milestone, strengthening its position in the DeepTech space.",2023-02-09,1,1,2024-10-21 10:23:03,2023-11-16 20:08:15
1525,419,Patent Filed,EduLeap Plus - Patent Filed,"EduLeap Plus has announced a patent filed milestone, strengthening its position in the Mobility space.",2024-04-18,0,1,2021-10-15 18:56:32,2024-08-23 09:38:00
1526,419,Funding,EduLeap Plus - Funding,"EduLeap Plus has announced a funding milestone, strengthening its position in the Mobility space.",2023-05-03,1,1,2020-10-08 22:06:55,2024-04-05 11:00:08
1527,419,Expansion,EduLeap Plus - Expansion,"EduLeap Plus has announced a expansion milestone, strengthening its position in the Mobility space.",2022-12-14,1,1,2024-07-14 05:48:46,2023-05-18 08:42:08
1528,419,Funding,EduLeap Plus - Funding,"EduLeap Plus has announced a funding milestone, strengthening its position in the Mobility space.",2022-08-30,1,1,2022-07-10 10:23:54,2024-04-09 07:26:22
1529,419,Funding,EduLeap Plus - Funding,"EduLeap Plus has announced a funding milestone, strengthening its position in the Mobility space.",2023-05-21,0,1,2024-09-19 17:56:47,2024-08-09 23:35:42
1530,419,Award,EduLeap Plus - Award,"EduLeap Plus has announced a award milestone, strengthening its position in the Mobility space.",2024-11-23,1,1,2024-02-13 15:56:03,2023-07-13 16:19:28
1531,420,Hiring,UrbanRide India - Hiring,"UrbanRide India has announced a hiring milestone, strengthening its position in the Cybersecurity space.",2021-09-15,1,1,2021-01-20 22:56:20,2023-02-18 18:40:33
1532,420,Revenue Milestone,UrbanRide India - Revenue Milestone,"UrbanRide India has announced a revenue milestone milestone, strengthening its position in the Cybersecurity space.",2020-04-22,1,1,2024-06-07 15:19:29,2024-11-06 06:28:02
1533,420,Product Launch,UrbanRide India - Product Launch,"UrbanRide India has announced a product launch milestone, strengthening its position in the Cybersecurity space.",2022-03-25,1,1,2021-05-23 07:06:22,2023-10-21 21:25:39
1534,421,Partnership,PlatformX Box - Partnership,"PlatformX Box has announced a partnership milestone, strengthening its position in the DeepTech space.",2021-03-14,1,1,2021-01-15 06:28:27,2023-07-27 11:59:40
1535,421,Product Launch,PlatformX Box - Product Launch,"PlatformX Box has announced a product launch milestone, strengthening its position in the DeepTech space.",2024-11-04,0,1,2022-02-21 10:21:52,2024-03-09 18:46:22
1536,421,Government Grant,PlatformX Box - Government Grant,"PlatformX Box has announced a government grant milestone, strengthening its position in the DeepTech space.",2024-10-19,1,1,2021-09-17 13:09:02,2024-09-27 15:14:08
1537,422,Patent Filed,MoveIt India - Patent Filed,"MoveIt India has announced a patent filed milestone, strengthening its position in the SaaS space.",2024-10-08,1,1,2020-11-05 10:07:17,2024-10-07 07:16:49
1538,422,Hiring,MoveIt India - Hiring,"MoveIt India has announced a hiring milestone, strengthening its position in the SaaS space.",2020-04-07,1,1,2021-10-11 00:05:35,2024-06-22 06:58:27
1539,422,Funding,MoveIt India - Funding,"MoveIt India has announced a funding milestone, strengthening its position in the SaaS space.",2024-02-09,1,1,2022-02-06 20:48:15,2023-12-07 14:14:44
1540,422,Revenue Milestone,MoveIt India - Revenue Milestone,"MoveIt India has announced a revenue milestone milestone, strengthening its position in the SaaS space.",2022-05-02,0,1,2022-10-28 14:45:10,2024-05-09 09:28:22
1541,422,Government Grant,MoveIt India - Government Grant,"MoveIt India has announced a government grant milestone, strengthening its position in the SaaS space.",2019-05-30,0,1,2023-11-25 13:52:54,2023-03-30 02:09:40
1542,422,Media Feature,MoveIt India - Media Feature,"MoveIt India has announced a media feature milestone, strengthening its position in the SaaS space.",2021-05-10,0,1,2021-02-28 05:23:20,2024-07-09 17:19:19
1543,423,Award,ThinkAI Hub - Award,"ThinkAI Hub has announced a award milestone, strengthening its position in the FinTech space.",2023-10-23,1,1,2020-04-26 23:46:52,2023-08-08 09:17:33
1544,424,Government Grant,MoneyMap Hub - Government Grant,"MoneyMap Hub has announced a government grant milestone, strengthening its position in the AI/ML space.",2024-03-19,1,1,2022-05-18 00:09:31,2024-09-18 21:36:44
1545,424,Partnership,MoneyMap Hub - Partnership,"MoneyMap Hub has announced a partnership milestone, strengthening its position in the AI/ML space.",2021-01-26,1,1,2021-07-08 02:54:12,2023-04-04 14:43:04
1546,425,Hiring,QuantumTech Tech - Hiring,"QuantumTech Tech has announced a hiring milestone, strengthening its position in the EdTech space.",2020-09-17,1,1,2023-11-17 03:18:42,2024-02-12 07:10:37
1547,426,Award,SchoolSpark Tech - Award,"SchoolSpark Tech has announced a award milestone, strengthening its position in the Logistics space.",2020-04-11,1,1,2020-10-10 02:15:00,2023-12-17 11:47:51
1548,427,Patent Filed,SecureNet AI - Patent Filed,"SecureNet AI has announced a patent filed milestone, strengthening its position in the Mobility space.",2019-09-19,1,1,2021-01-12 18:31:20,2024-09-12 17:29:36
1549,427,Revenue Milestone,SecureNet AI - Revenue Milestone,"SecureNet AI has announced a revenue milestone milestone, strengthening its position in the Mobility space.",2014-12-24,0,1,2020-07-12 10:26:11,2023-04-10 08:58:37
1550,427,Patent Filed,SecureNet AI - Patent Filed,"SecureNet AI has announced a patent filed milestone, strengthening its position in the Mobility space.",2017-10-03,1,1,2023-04-06 19:08:22,2024-01-30 01:40:15
1551,427,Patent Filed,SecureNet AI - Patent Filed,"SecureNet AI has announced a patent filed milestone, strengthening its position in the Mobility space.",2017-08-20,1,1,2024-03-13 05:03:34,2024-11-19 11:40:36
1552,427,Revenue Milestone,SecureNet AI - Revenue Milestone,"SecureNet AI has announced a revenue milestone milestone, strengthening its position in the Mobility space.",2023-08-03,1,1,2023-06-23 17:53:23,2023-07-09 12:26:18
1553,427,Partnership,SecureNet AI - Partnership,"SecureNet AI has announced a partnership milestone, strengthening its position in the Mobility space.",2022-12-15,1,1,2022-06-12 18:33:48,2023-02-14 07:27:23
1554,428,Award,NanoTech Now - Award,"NanoTech Now has announced a award milestone, strengthening its position in the EV space.",2022-08-09,0,1,2023-12-05 07:22:35,2024-07-11 10:37:32
1555,428,Funding,NanoTech Now - Funding,"NanoTech Now has announced a funding milestone, strengthening its position in the EV space.",2024-08-07,1,1,2020-09-23 06:26:01,2024-08-12 16:54:23
1556,428,Government Grant,NanoTech Now - Government Grant,"NanoTech Now has announced a government grant milestone, strengthening its position in the EV space.",2021-07-07,1,1,2024-04-15 07:45:45,2023-09-29 18:44:56
1557,428,Partnership,NanoTech Now - Partnership,"NanoTech Now has announced a partnership milestone, strengthening its position in the EV space.",2021-12-29,1,1,2020-03-27 13:01:33,2023-01-05 19:05:38
1558,428,Revenue Milestone,NanoTech Now - Revenue Milestone,"NanoTech Now has announced a revenue milestone milestone, strengthening its position in the EV space.",2022-09-27,0,1,2024-01-27 08:26:47,2024-12-14 07:50:32
1559,429,Product Launch,RideFast Box - Product Launch,"RideFast Box has announced a product launch milestone, strengthening its position in the AI/ML space.",2017-03-22,0,1,2022-04-25 02:04:36,2024-09-03 17:54:54
1560,429,Funding,RideFast Box - Funding,"RideFast Box has announced a funding milestone, strengthening its position in the AI/ML space.",2016-08-09,0,1,2020-09-08 09:51:39,2024-08-10 19:50:03
1561,430,Patent Filed,LendEasy Labs - Patent Filed,"LendEasy Labs has announced a patent filed milestone, strengthening its position in the Cybersecurity space.",2024-01-13,1,1,2024-04-18 06:58:36,2024-09-24 17:12:12
1562,430,Patent Filed,LendEasy Labs - Patent Filed,"LendEasy Labs has announced a patent filed milestone, strengthening its position in the Cybersecurity space.",2023-05-26,1,1,2022-05-05 15:38:07,2023-12-02 00:33:14
1563,430,Product Launch,LendEasy Labs - Product Launch,"LendEasy Labs has announced a product launch milestone, strengthening its position in the Cybersecurity space.",2021-09-05,1,1,2023-12-20 02:44:00,2024-03-24 10:53:14
1564,430,Media Feature,LendEasy Labs - Media Feature,"LendEasy Labs has announced a media feature milestone, strengthening its position in the Cybersecurity space.",2022-11-12,1,1,2021-07-15 17:28:23,2023-12-06 21:33:21
1565,431,Product Launch,RoboArm AI - Product Launch,"RoboArm AI has announced a product launch milestone, strengthening its position in the BioTech space.",2019-12-02,0,1,2024-08-17 16:41:11,2023-08-08 20:28:28
1566,431,Product Launch,RoboArm AI - Product Launch,"RoboArm AI has announced a product launch milestone, strengthening its position in the BioTech space.",2014-04-19,1,1,2020-02-16 04:03:49,2023-08-08 17:09:34
1567,431,Government Grant,RoboArm AI - Government Grant,"RoboArm AI has announced a government grant milestone, strengthening its position in the BioTech space.",2021-05-07,0,1,2020-11-30 09:08:06,2024-03-03 23:21:54
1568,431,Expansion,RoboArm AI - Expansion,"RoboArm AI has announced a expansion milestone, strengthening its position in the BioTech space.",2013-06-30,1,1,2024-11-03 23:10:49,2024-07-04 01:46:02
1569,431,Media Feature,RoboArm AI - Media Feature,"RoboArm AI has announced a media feature milestone, strengthening its position in the BioTech space.",2019-04-05,1,1,2021-09-28 01:42:19,2023-06-03 09:56:18
1570,432,Partnership,EcoBalance Pro - Partnership,"EcoBalance Pro has announced a partnership milestone, strengthening its position in the Renewable Energy space.",2018-02-07,1,1,2022-07-18 18:50:23,2024-10-19 10:06:13
1571,432,Hiring,EcoBalance Pro - Hiring,"EcoBalance Pro has announced a hiring milestone, strengthening its position in the Renewable Energy space.",2018-12-02,1,1,2020-05-02 00:54:32,2023-06-14 00:31:17
1572,432,Award,EcoBalance Pro - Award,"EcoBalance Pro has announced a award milestone, strengthening its position in the Renewable Energy space.",2017-05-20,1,1,2024-02-06 12:57:08,2023-05-08 14:55:25
1573,432,Expansion,EcoBalance Pro - Expansion,"EcoBalance Pro has announced a expansion milestone, strengthening its position in the Renewable Energy space.",2018-03-30,1,1,2022-08-11 16:41:38,2023-10-23 15:23:05
1574,432,Media Feature,EcoBalance Pro - Media Feature,"EcoBalance Pro has announced a media feature milestone, strengthening its position in the Renewable Energy space.",2021-12-15,1,1,2021-12-10 05:41:59,2023-06-06 10:09:46
1575,432,Government Grant,EcoBalance Pro - Government Grant,"EcoBalance Pro has announced a government grant milestone, strengthening its position in the Renewable Energy space.",2023-07-30,1,1,2021-11-28 02:57:50,2023-07-12 06:40:03
1576,433,Expansion,CleanWatt Box - Expansion,"CleanWatt Box has announced a expansion milestone, strengthening its position in the Robotics space.",2019-06-08,1,1,2021-06-29 03:58:08,2024-03-28 07:12:48
1577,434,Award,CoreTech AI - Award,"CoreTech AI has announced a award milestone, strengthening its position in the SaaS space.",2018-04-07,0,1,2024-10-02 00:56:57,2023-08-02 21:24:39
1578,434,Media Feature,CoreTech AI - Media Feature,"CoreTech AI has announced a media feature milestone, strengthening its position in the SaaS space.",2015-10-30,0,1,2023-04-13 00:25:23,2023-11-17 14:40:40
1579,435,Hiring,FlexCharge Byte - Hiring,"FlexCharge Byte has announced a hiring milestone, strengthening its position in the DeepTech space.",2021-01-07,1,1,2024-10-23 19:52:40,2023-03-18 11:18:36
1580,435,Partnership,FlexCharge Byte - Partnership,"FlexCharge Byte has announced a partnership milestone, strengthening its position in the DeepTech space.",2021-06-19,1,1,2023-08-31 17:47:39,2024-02-07 16:40:18
1581,435,Funding,FlexCharge Byte - Funding,"FlexCharge Byte has announced a funding milestone, strengthening its position in the DeepTech space.",2024-07-04,1,1,2022-06-06 08:03:02,2023-11-25 23:22:57
1582,435,Product Launch,FlexCharge Byte - Product Launch,"FlexCharge Byte has announced a product launch milestone, strengthening its position in the DeepTech space.",2024-05-19,1,1,2023-10-28 06:59:04,2023-02-21 18:27:20
1583,435,Hiring,FlexCharge Byte - Hiring,"FlexCharge Byte has announced a hiring milestone, strengthening its position in the DeepTech space.",2024-11-26,1,1,2021-10-28 21:29:09,2024-07-23 06:45:27
1584,435,Media Feature,FlexCharge Byte - Media Feature,"FlexCharge Byte has announced a media feature milestone, strengthening its position in the DeepTech space.",2022-07-05,0,1,2023-09-07 13:58:52,2023-12-15 05:58:19
1585,436,Funding,AgriVision - Funding,"AgriVision has announced a funding milestone, strengthening its position in the DeepTech space.",2023-04-19,1,1,2021-03-20 15:20:34,2023-08-25 12:32:15
1586,436,Patent Filed,AgriVision - Patent Filed,"AgriVision has announced a patent filed milestone, strengthening its position in the DeepTech space.",2022-11-13,1,1,2020-09-13 11:07:04,2024-05-29 04:48:33
1587,436,Funding,AgriVision - Funding,"AgriVision has announced a funding milestone, strengthening its position in the DeepTech space.",2022-06-19,1,1,2022-07-26 04:41:19,2023-03-17 17:28:29
1588,436,Media Feature,AgriVision - Media Feature,"AgriVision has announced a media feature milestone, strengthening its position in the DeepTech space.",2023-09-24,1,1,2024-05-08 22:47:06,2023-04-27 19:30:31
